Item ID	Item Name	SKU	HSN/SAC	Description	Rate	Account	Account Code	Taxable	Exemption Reason	Taxability Type	Product Type	Intra State Tax Name	Intra State Tax Rate	Intra State Tax Type	Inter State Tax Name	Inter State Tax Rate	Inter State Tax Type	Source	Reference ID	Last Sync Time	Status	Usage unit	Unit Name	Purchase Rate	Purchase Account	Purchase Account Code	Purchase Description	Inventory Account	Inventory Account Code	Inventory Valuation Method	Reorder Point	Vendor	Opening Stock	Opening Stock Value	Stock On Hand	Item Type	Sellable	Purchasable	Track Inventory
1010001	RF01 6 A Flat Switch	EL-HS-1001	85361010		INR 16.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 15.45	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 14.95		Sales and Purchases	true	true	true
1010002	RF02 6 A 2 W Flat Switch	EL-HS-1002	85361010		INR 50.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 43.85	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 39.65		Sales and Purchases	true	true	true
1010003	RF03 6 A Bell Push Flat Switch	EL-HS-1003	85365020		INR 46.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 40.34	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 36.49		Sales and Purchases	true	true	true
1010004	RF04-16 16 A Flat Switch	EL-HS-1004	85361020		INR 53.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 38.19	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 38.19		Sales and Purchases	true	true	true
1010005	RF04L 20 A Flat Switch (Load Safe)	EL-HS-1005	85361010		INR 64.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 56.13	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 50.87		Sales and Purchases	true	true	true
1010006	RF05-16 16 A 2 W Flat switch	EL-HS-1006	85361020		INR 60.45	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 53.01	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 53.01		Sales and Purchases	true	true	true
1010007	RF05-20 20 A 2 W Flat switch (PC Back)	EL-HS-1007	85361020		INR 76.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 66.65	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 68.77		Sales and Purchases	true	true	true
1010008	RL01-10 10 A 1 Way Switch Life Style	EL-HS-1011	85361010		INR 18.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 17.45	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 17.60		Sales and Purchases	true	true	true
1010009	RL01-06 06 A 1 Way Switch Life Style	EL-HS-1012	85361010		INR 17.50	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 16.30	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 16.30		Sales and Purchases	true	true	true
1010010	RL02-10 10 A 2 Way Switch Life Style	EL-HS-1013	85361010		INR 56.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 49.11	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 46.66		Sales and Purchases	true	true	true
1010011	RL02-06 06 A 2 Way Switch Life Style	EL-HS-1014	85361010		INR 42.25	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 37.05	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 37.05		Sales and Purchases	true	true	true
1010012	RL03 Bell Push Life Style	EL-HS-1015	85365020		INR 46.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 40.34	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 37.54		Sales and Purchases	true	true	true
1010013	RL04-16 16 A 1 Way Switch Life Style	EL-HS-1016	85361020		INR 42.25	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 37.05	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 37.05		Sales and Purchases	true	true	true
1010014	RL04-20 20 A 1 Way Switch Life Style	EL-HS-1017	85361020		INR 60.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 52.62	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 46.66		Sales and Purchases	true	true	true
1010015	RL05-16 16 A 2 Way Switch Life Style	EL-HS-1018	85361020		INR 60.45	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 53.01	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 53.01		Sales and Purchases	true	true	true
1010016	RL05-20 20 A 2 Way Switch Life Style	EL-HS-1019	85361020		INR 80.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 70.16	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 65.96		Sales and Purchases	true	true	true
1010017	R21 Indicator Mod	EL-HS-1021	85311090		INR 31.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 23.94	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 23.94		Sales and Purchases	true	true	true
1010018	R21A Indicator Round Mod	EL-HS-1021A	85311090		INR 38.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 34.03	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 32.28		Sales and Purchases	true	true	true
1010019	R21R Indicator Mod Round	EL-HS-1021R	85311090		INR 35.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 23.94	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 23.94		Sales and Purchases	true	true	true
1010020	R22 Fuse Mod	EL-HS-1022	85361020		INR 84.0	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 73.67	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 63.50		Sales and Purchases	true	true	true
1010021	R23 T V Socket Mod	EL-HS-1023	85365090		INR 46.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 41.04	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 37.54		Sales and Purchases	true	true	true
1010022	R24 T P jack Mod	EL-HS-1024	85366910		INR 56.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 49.11	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 45.96		Sales and Purchases	true	true	true
1010023	R27 Blank Plate Mod	EL-HS-1027	853890		INR 7.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 6.31	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 5.61		Sales and Purchases	true	true	true
1010024	RSS01-10 10 A Slim Switch	EL-HS-1041	85361010		INR 27.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 24.70	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 24.15		Sales and Purchases	true	true	true
1010025	RSS01-06 06 A Slim Switch	EL-HS-1042	85361010		INR 27.50	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 24.15	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 24.15		Sales and Purchases	true	true	true
1010026	RSS02-10 10 A 2 W Slim Switch	EL-HS-1043	85361020		INR 64.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 56.13	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 54.03		Sales and Purchases	true	true	true
1010027	RSS02-06 06 A 2 W Slim Switch	EL-HS-1044	85361020		INR 49.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 43.32	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 43.32		Sales and Purchases	true	true	true
1010028	RSS03-10 10 A Bell Push Slim Switch	EL-HS-1045	85361020		INR 56.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 49.11	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 44.91		Sales and Purchases	true	true	true
1010029	RSS03-06 06 A Bell Push Slim Switch	EL-HS-1046	85361020		INR 40.95	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 35.91	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 35.91		Sales and Purchases	true	true	true
1010030	RSS04-16 16 A Slim Switch	EL-HS-1047	85361020		INR 64.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 54.02	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 54.02		Sales and Purchases	true	true	true
1010031	RSS04-20 20 A Slim Switch	EL-HS-1048	85361020		INR 72.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 63.14	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 54.03		Sales and Purchases	true	true	true
1010032	RSS05-16 16 A 2 W Slim Switch	EL-HS-1049	85361020		INR 74.10	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 64.98	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 64.98		Sales and Purchases	true	true	true
1010033	RSS05-20 20 A 2 W Slim Switch	EL-HS-1050	85361020		INR 96.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 84.19	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 81.05		Sales and Purchases	true	true	true
1010034	RA01 10 A Capsule Switch	EL-HS-1051	85361010		INR 17.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 16.40	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 15.88		Sales and Purchases	true	true	true
1010035	R02 6 A Switch Rocker Mod	EL-HS-1062	85361010		INR 15.50	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 14.40	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 13.92		Sales and Purchases	true	true	true
1010036	R03 6 A 2 W Switch Mod	EL-HS-1063	85361010		INR 40.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 35.78	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 32.28		Sales and Purchases	true	true	true
1010037	R04 Bell Push 1 M Mod	EL-HS-1064	85365020		INR 40.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 35.78	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 32.28		Sales and Purchases	true	true	true
1010038	R05 Bell Push 2 M Mod	EL-HS-1065	85365020		INR 94.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 82.44	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 75.78		Sales and Purchases	true	true	true
1010039	R06L-16 16 A 1 M Switch Mod (Load Safe)	EL-HS-1066	85361010		INR 60.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 52.62	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 49.82		Sales and Purchases	true	true	true
1010040	R06L-20 20 A 1 M Switch Mod with Indicator (Load Safe)	EL-HS-1067	85361010		INR 80.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 70.16	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 63.50		Sales and Purchases	true	true	true
1010041	R07 16 A 2 W Switch Mod	EL-HS-1068	85361020		INR 76.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 66.65	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 47.88		Sales and Purchases	true	true	true
1010042	R07L 16 A 2 W Switch Mod (Load Safe)	EL-HS-1069	85361010		INR 84.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 73.67	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 63.50		Sales and Purchases	true	true	true
1010043	R08 16 A 2 M Switch Mod	EL-HS-1070	85361020		INR 92.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 80.68	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 74.73		Sales and Purchases	true	true	true
1010044	R09 32 A D P Switch Mod	EL-HS-1071	85361010		INR 139.75	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 122.55	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 122.55		Sales and Purchases	true	true	true
1010045	R09L 32 A D P Switch Mod (Load Safe)	EL-HS-1072	85361020		INR 176.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 154.35	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 149.11		Sales and Purchases	true	true	true
1010046	R10 2 Pin Skt Mod	EL-HS-1073	85366910		INR 24.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 19.95	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 19.95		Sales and Purchases	true	true	true
1010047	R11A 6A Skt Mod (Big Back)	EL-HS-1074	85361020		INR 30.50	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 28.35	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 28.00		Sales and Purchases	true	true	true
1010048	R11B 3 Pin Skt Mod (Big Back)	EL-HS-1075	85361010		INR 30.50	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 28.35	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 28.00		Sales and Purchases	true	true	true
1010049	R12PB 16 A Skt Mod PB	EL-HS-1076	85366910		INR 72.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 63.14	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 56.49		Sales and Purchases	true	true	true
1010050	R13 13 A International Skt Mod	EL-HS-1077	85366910		INR 80.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 70.16	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 68.40		Sales and Purchases	true	true	true
1010051	R14A 16 A Skt + Shut Mod Magic (Load Safe)	EL-HS-1078	85366910		INR 88.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 77.18	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 70.17		Sales and Purchases	true	true	true
1010052	RCP01 1 m Premium Grey Cute Plate	EL-HS-1101	8536		INR 50.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 46.56	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 46.56		Sales and Purchases	true	true	true
1010053	RCP02 2 m Premium Grey Cute Plate	EL-HS-1102	8536		INR 50.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 44.57	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 44.57		Sales and Purchases	true	true	true
1010054	RCP03 3 m Premium Grey Cute Plate	EL-HS-1103	8536		INR 65.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 57.54	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 57.54		Sales and Purchases	true	true	true
1010055	RCP04 4 m Premium Grey Cute Plate	EL-HS-1104	8536		INR 77.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 68.06	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 68.06		Sales and Purchases	true	true	true
1010056	RCP05 6 m Premium Grey Cute Plate	EL-HS-1105	8536		INR 112.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 98.59	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 98.59		Sales and Purchases	true	true	true
1010057	RCP06 8 m Long Premium Grey Cute Plate	EL-HS-1106	8536		INR 134.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 118.24	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 118.24		Sales and Purchases	true	true	true
1010058	RCP07 8 m Square Premium Grey Cute Plate	EL-HS-1107	8536		INR 134.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 118.24	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 118.24		Sales and Purchases	true	true	true
1010059	RCP08 12 m Premium Grey Cute Plate	EL-HS-1108	8536		INR 195.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 171.21	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 171.21		Sales and Purchases	true	true	true
1010060	RCP09 18 m Premium Grey Cute Plate	EL-HS-1109	8536		INR 305.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 267.70	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 267.70		Sales and Purchases	true	true	true
1010061	RCP10 16 m Premium Grey Cute Plate	EL-HS-1110	8536		INR 296.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 259.63	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 259.63		Sales and Purchases	true	true	true
1010062	RCT01 1 M Plate Mod Cute	EL-HS-1111	85381090		INR 36.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 31.57	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 28.42		Sales and Purchases	true	true	true
1010063	RCT02 2 M Plate Mod Cute	EL-HS-1112	85381090		INR 36.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 31.57	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 28.42		Sales and Purchases	true	true	true
1010064	RCT03 3 M Plate Mod Cute	EL-HS-1113	85381090		INR 48.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 42.10	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 37.89		Sales and Purchases	true	true	true
1010065	RCT04 4 M Plate Mod Cute	EL-HS-1114	85381090		INR 60.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 52.62	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 45.96		Sales and Purchases	true	true	true
1010066	RCT05 6 M Plate Mod Cute	EL-HS-1115	85381090		INR 76.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 66.65	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 60.35		Sales and Purchases	true	true	true
1010067	RCT06 8 M Long Plate Mod Cute	EL-HS-1116	85381090		INR 102.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 89.45	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 77.89		Sales and Purchases	true	true	true
1010068	RCT07 8 M Square Plate Mod Cute	EL-HS-1117	85381090		INR 102.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 89.45	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 77.89		Sales and Purchases	true	true	true
1010069	RCT08 12 M Plate Mod Cute	EL-HS-1118	85381090		INR 120.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 105.24	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 97.54		Sales and Purchases	true	true	true
1010070	RCT09 18 M Plate Mod Cute	EL-HS-1119	85381090		INR 188.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 164.88	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 160.34		Sales and Purchases	true	true	true
1010071	RCT10 16 Module Plate Cute	EL-HS-1120	85381090		INR 180.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 157.88	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 157.88		Sales and Purchases	true	true	true
1010072	RCY01 1 m Plate Mod Cute Grey	EL-HS-1121	85381090		INR 56.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 49.81	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 46.66		Sales and Purchases	true	true	true
1010073	RCY02 2 m Plate Mod Cute Grey	EL-HS-1122	85381090		INR 56.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 49.81	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 46.66		Sales and Purchases	true	true	true
1010074	RCY03 3 m Plate Mod Cute Grey	EL-HS-1123	85381090		INR 72.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 63.85	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 60.35		Sales and Purchases	true	true	true
1010075	RCY04 4 m Plate Mod Cute Grey	EL-HS-1124	85381090		INR 84.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 73.67	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 71.57		Sales and Purchases	true	true	true
1010076	RCY05 6 m Plate Mod Cute Grey	EL-HS-1125	85381090		INR 112.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 98.57	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 103.50		Sales and Purchases	true	true	true
1010077	RCY06 8 m Long Plate Mod Cute Grey	EL-HS-1126	85381090		INR 144.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 126.29	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 124.20		Sales and Purchases	true	true	true
1010078	RCY07 8 m Square Plate Mod Cute Grey	EL-HS-1127	85381090		INR 144.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 126.29	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 124.21		Sales and Purchases	true	true	true
1010079	RCY08 12 m Plate Mod Cute Grey	EL-HS-1128	85381090		INR 176.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 155.05	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 179.64		Sales and Purchases	true	true	true
1010080	RCY09 18 m Plate Mod Cute Grey	EL-HS-1129	85381090		INR 236.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 206.97	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 281.03		Sales and Purchases	true	true	true
1010081	RCY10 16 m Plate Mod Cute Grey	EL-HS-1130	85381090		INR 228.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 199.96	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 272.61		Sales and Purchases	true	true	true
1010082	RI01 1 M Plate Mod Indi	EL-HS-1131	85381090		INR 68.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 59.64	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 59.29		Sales and Purchases	true	true	true
